path,entry_type,symlink_target,direct_files,recursive_files,category,role,scope,role_source,explanation
results/ramulator2-20260918T015736Z/shallow/trace_flits_data,directory,,37,37,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/shallow/trace_paths_data,directory,,6,6,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit,directory,,1,25,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/cpu,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/cpu_slow,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/directed,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/held,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/period_3ns,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/power_off,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/replay,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/ramulator2-20260918T015736Z/wave_audit/shallow,directory,,3,3,simulation-results,本机再次通过run_ramulator入口生成的CPU/定向结果目录,是否完整通过以目录summary和日志为准,results/ramulator2-20260918T015736Z,inherited-from-ancestor
results/xpu-20260918T015919Z,directory,,3,9831,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,manual
results/xpu-20260918T015919Z/api,directory,,1,47,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/api/fast,directory,,10,10,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/api/high_address,directory,,16,16,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/api/power_off,directory,,10,10,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/api/slow,directory,,10,10,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/environment,directory,,11,11,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/gpu,directory,,52,3389,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/gpu/hettrace,directory,,5,5,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/gpu/ramulator_data,directory,,1055,1055,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/gpu/trace_flits_data,directory,,2055,2055,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/gpu/trace_paths_data,directory,,222,222,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/npu,directory,,46,144,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/npu/hettrace,directory,,5,5,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/npu/ramulator_data,directory,,19,19,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/npu/trace_flits_data,directory,,67,67,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/npu/trace_paths_data,directory,,7,7,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three,directory,,52,3453,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three/hettrace,directory,,7,7,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three/ramulator_data,directory,,1054,1054,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three/trace_flits_data,directory,,2112,2112,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three/trace_paths_data,directory,,228,228,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three_slow,directory,,52,2771,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three_slow/hettrace,directory,,7,7,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three_slow/ramulator_data,directory,,371,371,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three_slow/trace_flits_data,directory,,2113,2113,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/three_slow/trace_paths_data,directory,,228,228,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/wave_audit,directory,,1,13,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/wave_audit/gpu,directory,,3,3,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/wave_audit/npu,directory,,3,3,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/wave_audit/three,directory,,3,3,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
results/xpu-20260918T015919Z/wave_audit/three_slow,directory,,3,3,simulation-results,本机再次通过run_xpu入口生成的设备结果目录,是否完整通过以目录summary和日志为准,results/xpu-20260918T015919Z,inherited-from-ancestor
ucie-model,directory,,6,20,main-source-tree,UCIe 双向行为级传输模型,链路源码,ucie-model,manual
ucie-model/results,directory,,2,2,simulation-results,独立链路测试的输出位置，当前保存LINK_VALIDATION_REPORT.md,不代表整机验收结果,ucie-model/results,manual
ucie-model/scripts,directory,,3,3,main-source-tree,独立测试、参数扫描和验证,组件链路验证,ucie-model/scripts,manual
ucie-model/src,directory,,7,7,main-source-tree,FDI类型、帧编解码、CRC、UcieLink、行为PHY、standalone主程序及单元测试,整机主要复用头文件中的 link/PHY；standalone主程序不作为整机入口,ucie-model/src,manual
ucie-model/tests,directory,,2,2,main-source-tree,外部payload输入、期望输出等固定测试数据,测试输入,ucie-model/tests,manual
vortex-gpu,directory,,0,4620,main-source-tree,外部 GPU 源码和单独构建目录的容器,只有其中 vortex 及其递归依赖是外部子模块,vortex-gpu,manual
vortex-gpu/vortex,directory,,16,4122,external-gpu-tree,固定revision的外部Vortex子模块,不擅自更新/reset，必要差异保存于gem5_new/vortexint/patches,vortex-gpu/vortex,manual
vortex-gpu/vortex/.github,directory,,0,3,external-gpu-tree,上游CI,开发基础设施,vortex-gpu/vortex/.github,manual
vortex-gpu/vortex/.github/actions,directory,,0,1,external-gpu-tree,上游CI,开发基础设施,vortex-gpu/vortex/.github,inherited-from-ancestor
vortex-gpu/vortex/.github/actions/setup-vortex,directory,,1,1,external-gpu-tree,上游CI,开发基础设施,vortex-gpu/vortex/.github,inherited-from-ancestor
vortex-gpu/vortex/.github/workflows,directory,,2,2,external-gpu-tree,上游CI,开发基础设施,vortex-gpu/vortex/.github,inherited-from-ancestor
vortex-gpu/vortex/ci,directory,,25,67,external-gpu-tree,configure/build、blackbox、regression和测试目录,开发基础设施,vortex-gpu/vortex/ci,manual
vortex-gpu/vortex/ci/perf,directory,,0,8,external-gpu-tree,性能gate与baseline,不手改golden来掩盖性能变化,vortex-gpu/vortex/ci/perf,manual
